address,area,price,property,room_id,status,use
厦门金茂2017XP08地块8号楼14层1404室,119.77,33273,商品房,1404,,住宅
厦门金茂2017XP08地块8号楼14层1403室,79.32,33123,商品房,1403,,住宅
厦门金茂2017XP08地块8号楼14层1402室,79.32,33123,商品房,1402,,住宅
厦门金茂2017XP08地块8号楼14层1401室,106.12,33573,商品房,1401,,住宅
厦门金茂2017XP08地块8号楼15层1504室,119.77,33373,商品房,1504,,住宅
厦门金茂2017XP08地块8号楼15层1503室,79.32,33223,商品房,1503,,住宅
厦门金茂2017XP08地块8号楼15层1502室,79.32,33223,商品房,1502,,住宅
厦门金茂2017XP08地块8号楼15层1501室,106.12,33673,商品房,1501,,住宅
厦门金茂2017XP08地块8号楼16层1604室,119.77,33473,商品房,1604,,住宅
厦门金茂2017XP08地块8号楼16层1603室,79.32,33323,商品房,1603,,住宅
厦门金茂2017XP08地块8号楼16层1602室,79.32,33323,商品房,1602,,住宅
厦门金茂2017XP08地块8号楼16层1601室,106.12,33773,商品房,1601,,住宅
厦门金茂2017XP08地块8号楼17层1704室,119.77,33573,商品房,1704,,住宅
厦门金茂2017XP08地块8号楼17层1703室,79.32,33423,商品房,1703,,住宅
厦门金茂2017XP08地块8号楼17层1702室,79.32,33423,商品房,1702,,住宅
厦门金茂2017XP08地块8号楼17层1701室,106.12,33873,商品房,1701,,住宅
厦门金茂2017XP08地块8号楼18层1804室,119.77,33673,商品房,1804,,住宅
厦门金茂2017XP08地块8号楼18层1803室,79.32,33523,商品房,1803,,住宅
厦门金茂2017XP08地块8号楼18层1802室,79.32,33523,商品房,1802,,住宅
厦门金茂2017XP08地块8号楼18层1801室,106.12,33973,商品房,1801,,住宅
厦门金茂2017XP08地块8号楼19层1904室,119.77,33773,商品房,1904,,住宅
厦门金茂2017XP08地块8号楼19层1903室,79.32,33623,商品房,1903,,住宅
厦门金茂2017XP08地块8号楼19层1902室,79.32,33623,商品房,1902,,住宅
厦门金茂2017XP08地块8号楼19层1901室,106.12,34073,商品房,1901,,住宅
厦门金茂2017XP08地块8号楼20层2004室,119.77,33873,商品房,2004,,住宅
厦门金茂2017XP08地块8号楼20层2003室,79.32,33723,商品房,2003,,住宅
厦门金茂2017XP08地块8号楼20层2002室,79.32,33723,商品房,2002,,住宅
厦门金茂2017XP08地块8号楼20层2001室,106.12,34173,商品房,2001,,住宅
厦门金茂2017XP08地块8号楼21层2104室,119.77,33823,商品房,2104,,住宅
厦门金茂2017XP08地块8号楼21层2103室,79.32,33673,商品房,2103,,住宅
厦门金茂2017XP08地块8号楼21层2102室,79.32,33673,商品房,2102,,住宅
厦门金茂2017XP08地块8号楼21层2101室,106.12,34123,商品房,2101,,住宅
厦门金茂2017XP08地块8号楼22层2204室,119.77,33773,商品房,2204,,住宅
厦门金茂2017XP08地块8号楼22层2203室,79.32,33623,商品房,2203,,住宅
厦门金茂2017XP08地块8号楼22层2202室,79.32,33623,商品房,2202,,住宅
厦门金茂2017XP08地块8号楼22层2201室,106.12,34073,商品房,2201,,住宅
厦门金茂2017XP08地块8号楼23层2304室,119.77,33723,商品房,2304,,住宅
厦门金茂2017XP08地块8号楼23层2303室,79.32,33573,商品房,2303,,住宅
厦门金茂2017XP08地块8号楼23层2302室,79.32,33573,商品房,2302,,住宅
厦门金茂2017XP08地块8号楼23层2301室,106.12,34023,商品房,2301,,住宅
厦门金茂2017XP08地块8号楼24层2404室,119.77,33673,商品房,2404,,住宅
厦门金茂2017XP08地块8号楼24层2403室,79.32,33523,商品房,2403,,住宅
厦门金茂2017XP08地块8号楼24层2402室,79.32,33523,商品房,2402,,住宅
厦门金茂2017XP08地块8号楼24层2401室,106.12,33973,商品房,2401,,住宅
厦门金茂2017XP08地块8号楼25层2504室,119.77,33623,商品房,2504,,住宅
厦门金茂2017XP08地块8号楼25层2503室,79.32,33473,商品房,2503,,住宅
厦门金茂2017XP08地块8号楼25层2502室,79.32,33473,商品房,2502,,住宅
厦门金茂2017XP08地块8号楼25层2501室,106.12,33923,商品房,2501,,住宅
厦门金茂2017XP08地块8号楼26层2604室,119.77,33573,商品房,2604,,住宅
厦门金茂2017XP08地块8号楼26层2603室,79.32,33423,商品房,2603,,住宅
厦门金茂2017XP08地块8号楼26层2602室,79.32,33423,商品房,2602,,住宅
厦门金茂2017XP08地块8号楼26层2601室,106.12,33873,商品房,2601,,住宅
厦门金茂2017XP08地块8号楼27层2704室,119.77,33523,商品房,2704,,住宅
厦门金茂2017XP08地块8号楼27层2703室,79.32,33373,商品房,2703,,住宅
厦门金茂2017XP08地块8号楼27层2702室,79.32,33373,商品房,2702,,住宅
厦门金茂2017XP08地块8号楼27层2701室,106.12,33823,商品房,2701,,住宅
厦门金茂2017XP08地块7号楼1层103室,79.01,37024,商品房,103,,住宅
厦门金茂2017XP08地块7号楼1层102室,78.84,36974,商品房,102,,住宅
厦门金茂2017XP08地块7号楼1层101室,106.02,38494,商品房,101,,住宅
厦门金茂2017XP08地块7号楼2层204室,119.77,38894,商品房,204,,住宅
厦门金茂2017XP08地块7号楼2层203室,79.32,37604,商品房,203,,住宅
厦门金茂2017XP08地块7号楼2层202室,79.32,37374,商品房,202,,住宅
厦门金茂2017XP08地块7号楼2层201室,106.12,38894,商品房,201,,住宅
厦门金茂2017XP08地块7号楼3层304室,119.77,39294,商品房,304,,住宅
厦门金茂2017XP08地块7号楼3层303室,79.32,38004,商品房,303,,住宅
厦门金茂2017XP08地块7号楼3层302室,79.32,37774,商品房,302,,住宅
厦门金茂2017XP08地块7号楼3层301室,106.12,39294,商品房,301,,住宅
厦门金茂2017XP08地块7号楼4层404室,119.77,39694,商品房,404,,住宅
厦门金茂2017XP08地块7号楼4层403室,79.32,38404,商品房,403,,住宅
厦门金茂2017XP08地块7号楼4层402室,79.32,38174,商品房,402,,住宅
厦门金茂2017XP08地块7号楼4层401室,106.12,39694,商品房,401,,住宅
厦门金茂2017XP08地块7号楼5层504室,119.77,39844,商品房,504,,住宅
厦门金茂2017XP08地块7号楼5层503室,79.32,38554,商品房,503,,住宅
厦门金茂2017XP08地块7号楼5层502室,79.32,38324,商品房,502,,住宅
厦门金茂2017XP08地块7号楼5层501室,106.12,39844,商品房,501,,住宅
厦门金茂2017XP08地块7号楼6层604室,119.77,39994,商品房,604,,住宅
厦门金茂2017XP08地块7号楼6层603室,79.32,38704,商品房,603,,住宅
厦门金茂2017XP08地块7号楼6层602室,79.32,38474,商品房,602,,住宅
厦门金茂2017XP08地块7号楼6层601室,106.12,39994,商品房,601,,住宅
厦门金茂2017XP08地块7号楼7层704室,119.77,40144,商品房,704,,住宅
厦门金茂2017XP08地块7号楼7层703室,79.32,38854,商品房,703,,住宅
厦门金茂2017XP08地块7号楼7层702室,79.32,38624,商品房,702,,住宅
厦门金茂2017XP08地块7号楼7层701室,106.12,40144,商品房,701,,住宅
厦门金茂2017XP08地块7号楼8层804室,119.77,40294,商品房,804,,住宅
厦门金茂2017XP08地块7号楼8层803室,79.32,39004,商品房,803,,住宅
厦门金茂2017XP08地块7号楼8层802室,79.32,38774,商品房,802,,住宅
厦门金茂2017XP08地块7号楼8层801室,106.12,40294,商品房,801,,住宅
厦门金茂2017XP08地块7号楼9层904室,119.77,40444,商品房,904,,住宅
厦门金茂2017XP08地块7号楼9层903室,79.32,39154,商品房,903,,住宅
厦门金茂2017XP08地块7号楼9层902室,79.32,38924,商品房,902,,住宅
厦门金茂2017XP08地块7号楼9层901室,106.12,40444,商品房,901,,住宅
厦门金茂2017XP08地块7号楼10层1004室,119.77,40594,商品房,1004,,住宅
